server_session_id,subscriber_id,subscriber_name,smart_card_id,view_begin_time,view_end_time,purchase_time,asset_id,asset_name,price,provider_asset_id,provider_id,provider,po_id,po_name,po_type,po_folder,application_id,application_name,ticket_id,lastviewposition,bundle_info,service_package_name,bundle_pid,bundle_paid,service_package_id,entitlement_id,duration,channel_id,channel_name,view_success,teardown_reason,terminate_reason,service_group_id,device_id,content_url,hierarchy_uid,order_id,starttime,endtime,main_bundle_id,tags,total_duration,duration_progress
"59377315818552905981581855291378","5937731581855290598","5937731581855290598","5937731581855290598","2020-02-16 20:14:51","2020-02-16 20:14:51","","10104_GTIT0120180517200089","数据的收集、整理与描述","0.0","GTIT0120180517200089","10104","ZKJJ","600010001","名师驾到/中考精讲/中考数学","4","","600010001","BJOSH5","59377315818552905981581855291378","0","","","","","","","0.0","","","1","","","","5937731581855290598","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans%2F20180517%2FGMOV0120180517200089%2FGTIT0120180517200089_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120180517200089%26provider_id%3D10104%26ET%3D1581862491575%26TOKEN%3Dfc93792f00a268193e67c14fbfa3c4b9%3Fa%3D1%26provider_asset_id%3DGTIT0120180517200089%26ET%3D1581862490935%26TOKEN%3Da985d2b1997b7b42e18d0b86d3c3eed2","","","","","","","360.0","0.0"
"22916215818554105861581855414172","2291621581855410586","2291621581855410586","2291621581855410586","2020-02-16 20:16:54","2020-02-16 20:17:09","","10011_GTIT0120121212200093","解决有余数除法的问题","0.0","GTIT0120121212200093","10011","BJSZXX","600010001","北京数字学校/小学课堂/二年级下/数学","4","","600010001","BJOSH5","22916215818554105861581855414172","967184","","","","","","","15.0","","","1","","","","2291621581855410586","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200398%2FGTIT0120140620200398_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200093%26provider_id%3D10011%26ET%3D1581862607484%26TOKEN%3Dae7672ec972082c5818b60c55bfa2d06%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200093%26ET%3D1581862610872%26TOKEN%3D722879203320eecb8b53e45d24f8680e","","","","","","","1260.0","0.01"
"15017915818551403191581855140992","1501791581855140319","1501791581855140319","1501791581855140319","2020-02-16 20:12:20","2020-02-16 20:12:21","","10011_GTIT0120121212200135","长方体和正方体的认识","0.0","GTIT0120121212200135","10011","BJSZXX","600010001","北京数字学校/小学课堂/五年级下/数学","4","","600010001","BJOSH5","15017915818551403191581855140992","0","","","","","","","1.0","","","1","","","","1501791581855140319","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200212%2FGTIT0120140623200212_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200135%26provider_id%3D10011%26ET%3D1581862340974%26TOKEN%3D0e337431a0e5fb5d9b7f53f29a384807%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200135%26ET%3D1581862340545%26TOKEN%3D9e27bfe041e3ad112f4ab06857d923fd","","","","","","","1800.0","0.0"
"64393415818546536511581855032987","6439341581854653651","6439341581854653651","6439341581854653651","2020-02-16 20:10:32","2020-02-16 20:12:17","","10011_GTIT0120140805200065","导数-2","0.0","GTIT0120140805200065","10011","BJSZXX","600010001","北京数字学校/高中课堂/数学/文科选修1.1","4","","600010001","fengtai","64393415818546536511581855032987","1009976","","","","","","","105.0","","","0","","Error Code:3;details:PIPELINE_ERROR_DECODE","","6439341581854653651","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140805%2FGMOV0120140805200065%2FGTIT0120140805200065_800.m3u8%3Fa%3D1%26assetID%3DGIPD0120140805200065%26provider_id%3D10011%26ET%3D1581861851874%26TOKEN%3D426ada0516ad3d8aafaab32c81c36c79%3Fa%3D1%26provider_asset_id%3DGTIT0120140805200065%26ET%3D1581861854233%26TOKEN%3D642afbbb557bd267bcf0c5a899515fbc","","","","","","","2460.0","0.04"
"12194815818554545161581855455704","1219481581855454516","1219481581855454516","1219481581855454516","2020-02-16 20:17:35","2020-02-16 20:17:47","","10011_GTIT0120121211200159","心脏","0.0","GTIT0120121211200159","10011","BJSZXX","600010001","北京数字学校/初中课堂/七年级下/生物","4","","600010001","BJOSH5","12194815818554545161581855455704","1645","","","","","","","12.0","","","1","","","","1219481581855454516","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20121211%2FGMOV0120121211200159%2FGTIT0120121211200159_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121211200159%26provider_id%3D10011%26ET%3D1581862654792%26TOKEN%3D1173277c304cff3e485aaa2a427e9be3%3Fa%3D1%26provider_asset_id%3DGTIT0120121211200159%26ET%3D1581862654822%26TOKEN%3D906c6de0f3953fe9a7cfafc2f2010455","","","","","","","1860.0","0.01"
"46518515818553917851581855392979","4651851581855391785","4651851581855391785","4651851581855391785","2020-02-16 20:16:32","2020-02-16 20:17:01","","30000_FTIT0120200205289832","邓稼先（1）","0.0","FTIT0120200205289832","30000","OTHE","600010001","名师驾到/初中语文/七年级下","4","","600010001","pinggu","46518515818553917851581855392979","27874","","","","","","","29.0","","","1","","","","4651851581855391785","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200205%2FFMOV0120200205289832%2FFTIT0120200205289832_1200%2FFTIT0120200205289832_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200205289832%26provider_id%3D30000%26ET%3D1581862590363%26TOKEN%3D84b75eb1f0da98f770dcbe9e9b320409%3Fa%3D1%26provider_asset_id%3DFTIT0120200205289832%26ET%3D1581862592101%26TOKEN%3D46c110ed2c7be1cc2e21c348b47f9338","","","","","","","420.0","0.07"
"50751615818554165091581855417443","5075161581855416509","5075161581855416509","5075161581855416509","2020-02-16 20:16:57","2020-02-16 20:16:57","","30000_FTIT0120200205289832","邓稼先（1）","0.0","FTIT0120200205289832","30000","OTHE","600010001","名师驾到/初中语文/七年级下","4","","600010001","BJOSH5","50751615818554165091581855417443","0","","","","","","","0.0","","","1","","","","5075161581855416509","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200205%2FFMOV0120200205289832%2FFTIT0120200205289832_1200%2FFTIT0120200205289832_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200205289832%26provider_id%3D30000%26ET%3D1581862616507%26TOKEN%3D664a278c15d1d0d24f07a890c5adda59%3Fa%3D1%26provider_asset_id%3DFTIT0120200205289832%26ET%3D1581862616863%26TOKEN%3Dbde557ef0cc819fc427844ecaf1f98ae","","","","","","","420.0","0.0"
"74352715818551129141581855113768","7435271581855112914","7435271581855112914","7435271581855112914","2020-02-16 20:11:53","2020-02-16 20:11:54","","30000_FTIT0120200205289988","黄鹤楼（3）","0.0","FTIT0120200205289988","30000","OTHE","600010001","名师驾到/初中语文/八年级上","4","","600010001","BJOSH5","74352715818551129141581855113768","0","","","","","","","1.0","","","1","","","","7435271581855112914","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200205%2FFMOV0120200205289988%2FFTIT0120200205289988_1200%2FFTIT0120200205289988_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200205289988%26provider_id%3D30000%26ET%3D1581862313109%26TOKEN%3Da033777d3b1ea5b3fa02b1731fc7252c%3Fa%3D1%26provider_asset_id%3DFTIT0120200205289988%26ET%3D1581862313168%26TOKEN%3D0e1ec9c004c5fbb1e6f822617627de7e","","","","","","","420.0","0.0"
"50307915818552390461581855240116","5030791581855239046","5030791581855239046","5030791581855239046","2020-02-16 20:14:00","2020-02-16 20:14:03","","30000_FTIT0120200202289179","春（1）","0.0","FTIT0120200202289179","30000","OTHE","600010001","名师驾到/初中语文/七年级上","4","","600010001","BJOSH5","50307915818552390461581855240116","0","","","","","","","3.0","","","1","","","","5030791581855239046","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200202%2FFMOV0120200202289179%2FFTIT0120200202289179_1200%2FFTIT0120200202289179_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200202289179%26provider_id%3D30000%26ET%3D1581862439655%26TOKEN%3D23d8f799f4a6df80682c54ebd6336dc2%3Fa%3D1%26provider_asset_id%3DFTIT0120200202289179%26ET%3D1581862439371%26TOKEN%3De61cd16d9abfb98a4fabd530c29c80a8","","","","","","","480.0","0.01"
"83870715818553548191581855356143","8387071581855354819","8387071581855354819","8387071581855354819","2020-02-16 20:15:56","2020-02-16 20:16:12","","30000_FTIT0120200207290550","孔乙己(1)","0.0","FTIT0120200207290550","30000","OTHE","600010001","名师驾到/初中语文/九年级下","4","","600010001","BJOSH5","83870715818553548191581855356143","0","","","","","","","16.0","","","0","","Error Code:4;details:undefined","","8387071581855354819","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290550%2FFTIT0120200207290550_1200%2FFTIT0120200207290550_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290550%26provider_id%3D30000%26ET%3D1581862544442%26TOKEN%3D91b06eb5600604c9bc73add617da6383%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290550%26ET%3D1581862555065%26TOKEN%3D0e130c7e29338a67437edb61759d1187","","","","","","","420.0","0.04"
"8368915818552282711581855234598","836891581855228271","836891581855228271","836891581855228271","2020-02-16 20:13:54","2020-02-16 20:14:58","","10011_GTIT0120130222200348","The mountain bike race(2)","0.0","GTIT0120130222200348","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/外语","4","","600010001","pinggu","8368915818552282711581855234598","63915","","","","","","","64.0","","","0","","Error Code:3;details:PIPELINE_ERROR_DECODE","","836891581855228271","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200422%2FGTIT0120140623200422_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130222200348%26provider_id%3D10011%26ET%3D1581862423976%26TOKEN%3Da377a9b93b4f11fe2275d4d62959a77f%3Fa%3D1%26provider_asset_id%3DGTIT0120130222200348%26ET%3D1581862428549%26TOKEN%3D6b02827e4d33c7bce8942ac0ef72fd07","","","","","","","1800.0","0.04"
"5690815818548391831581854871013","569081581854839183","569081581854839183","569081581854839183","2020-02-16 20:07:51","2020-02-16 20:15:44","","10011_GTIT0120121212200075","小数的意义（一）","0.0","GTIT0120121212200075","10011","BJSZXX","600010001","北京数字学校/小学课堂/四年级下/数学","4","","600010001","BJOSH5","5690815818548391831581854871013","669049","","","","","","","473.0","","","1","","","","569081581854839183","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200011%2FGTIT0120140623200011_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200075%26provider_id%3D10011%26ET%3D1581862037095%26TOKEN%3Da4728ed6792584f2b33fe9314b158eef%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200075%26ET%3D1581862039492%26TOKEN%3D0377a89a4f05a8b65efcd0a167c039f8","","","","","","","1740.0","0.27"
"46477615818550984811581855338176","4647761581855098481","4647761581855098481","4647761581855098481","2020-02-16 20:15:38","2020-02-16 20:15:49","","10011_GTIT0120121212200055","有余数除法","0.0","GTIT0120121212200055","10011","BJSZXX","600010001","北京数字学校/小学课堂/二年级下/数学","4","","600010001","BJOSH5","46477615818550984811581855338176","437339","","","","","","","11.0","","","1","","","","4647761581855098481","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200399%2FGTIT0120140620200399_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200055%26provider_id%3D10011%26ET%3D1581862299790%26TOKEN%3Ddabce39dc16c837eca8cca5e1da375a9%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200055%26ET%3D1581862298752%26TOKEN%3D39b8448fa61bc613ae69bdbc749e7626","","","","","","","1200.0","0.01"
"45547715818549864931581854987881","4554771581854986493","4554771581854986493","4554771581854986493","2020-02-16 20:09:47","2020-02-16 20:10:06","","10094_GTIT0120170826200376","《种子如此酣睡》：知道多种多样的种子","0.0","GTIT0120170826200376","10094","BJSZXXWKC","600010001","北京数字学校微课/小学/小学语文微课/阅读","4","","600010001","BJOSH5","45547715818549864931581854987881","14602","","","","","","","19.0","","","1","","","","4554771581854986493","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans%2F20170826%2FGMOV0120170826200376%2FGTIT0120170826200376_1200.m3u8%3Fa%3D1%26assetID%3DGTIT0120170826200376%26provider_id%3D10094%26ET%3D1581862182772%26TOKEN%3D41eaeb65c9a3a48c89966d70801288c0%3Fa%3D1%26provider_asset_id%3DGTIT0120170826200376%26ET%3D1581862186805%26TOKEN%3Df623cd14ceae0315a1d47a1b6b740a8a","","","","","","","480.0","0.04"
"85952615818553168821581855318344","8595261581855316882","8595261581855316882","8595261581855316882","2020-02-16 20:15:18","2020-02-16 20:15:53","","30000_FTIT0120200207290602","作文1讲","0.0","FTIT0120200207290602","30000","OTHE","600010001","名师驾到/初中语文/九年级下","4","","600010001","BJOSH5","85952615818553168821581855318344","26247","","","","","","","35.0","","","1","","","","8595261581855316882","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290602%2FFTIT0120200207290602_1200%2FFTIT0120200207290602_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290602%26provider_id%3D30000%26ET%3D1581862516137%26TOKEN%3D85454e85a7aabae9f31a938ede22bca2%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290602%26ET%3D1581862517252%26TOKEN%3D537844f5ce5388c5a73b9e7c6cd5bea9","","","","","","","300.0","0.12"
"53920415818550033201581855009243","5392041581855003320","5392041581855003320","5392041581855003320","2020-02-16 20:10:09","2020-02-16 20:10:34","","30000_FTIT0120200206290000","如何判断是否为函数","0.0","FTIT0120200206290000","30000","OTHE","600010001","名师驾到/初中数学/八年级下","4","","600010001","BJOSH5","53920415818550033201581855009243","0","","","","","","","25.0","","","1","","","","5392041581855003320","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200206%2FFMOV0120200206290000%2FFTIT0120200206290000_1200%2FFTIT0120200206290000_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200206290000%26provider_id%3D30000%26ET%3D1581862203172%26TOKEN%3D1a6716e237529177452d10760ab3ea56%3Fa%3D1%26provider_asset_id%3DFTIT0120200206290000%26ET%3D1581862203591%26TOKEN%3D03a5df896eae94b60fe50e0012675cc4","","","","","","","240.0","0.1"
"63982915818552481281581855250173","6398291581855248128","6398291581855248128","6398291581855248128","2020-02-16 20:14:10","2020-02-16 20:15:01","","30000_FTIT0120200207290504","屈原(1)","0.0","FTIT0120200207290504","30000","OTHE","600010001","名师驾到/初中语文/九年级下","4","","600010001","BJOSH5","63982915818552481281581855250173","45485","","","","","","","51.0","","","1","","","","6398291581855248128","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290504%2FFTIT0120200207290504_1200%2FFTIT0120200207290504_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290504%26provider_id%3D30000%26ET%3D1581862447360%26TOKEN%3Deeac7380a9ce2087f5874fc25194f4dd%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290504%26ET%3D1581862448488%26TOKEN%3D921b949904865fd8d06fc28076554365","","","","","","","300.0","0.17"
"72586215818552021711581855235339","7258621581855202171","7258621581855202171","7258621581855202171","2020-02-16 20:13:55","2020-02-16 20:19:36","","10094_GTIT0120170826200325","寓言的特点：讽刺嘲笑，发人深思","0.0","GTIT0120170826200325","10094","BJSZXXWKC","600010001","北京数字学校微课/小学/小学语文微课/阅读","4","","600010001","BJOSH5","72586215818552021711581855235339","336281","","","","","","","341.0","","","1","","","","7258621581855202171","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans%2F20170826%2FGMOV0120170826200325%2FGTIT0120170826200325_1200.m3u8%3Fa%3D1%26assetID%3DGTIT0120170826200325%26provider_id%3D10094%26ET%3D1581862403033%26TOKEN%3D28100808cb21617d2d822c617eead474%3Fa%3D1%26provider_asset_id%3DGTIT0120170826200325%26ET%3D1581862402939%26TOKEN%3D8283753d3f3851e020c7ee369ff1db08","","","","","","","300.0","1.14"
"43964115818555287321581855530465","4396411581855528732","4396411581855528732","4396411581855528732","2020-02-16 20:18:50","2020-02-16 20:18:50","","30000_FTIT0120200204289548","动词时态（2）（现在进行时和过去进行时）","0.0","FTIT0120200204289548","30000","OTHE","600010001","名师驾到/初中英语/时态和语态","4","","600010001","fengtai","43964115818555287321581855530465","0","","","","","","","0.0","","","1","","","","4396411581855528732","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200204%2FFMOV0120200204289548%2FFTIT0120200204289548_1200%2FFTIT0120200204289548_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200204289548%26provider_id%3D30000%26ET%3D1581862730260%26TOKEN%3Daa54dc010c5af210db13c4cc1a1c597f%3Fa%3D1%26provider_asset_id%3DFTIT0120200204289548%26ET%3D1581862729014%26TOKEN%3Db6d4d1c926511903c1c89be728056d7c","","","","","","","480.0","0.0"
"9686115818555464741581855547708","968611581855546474","968611581855546474","968611581855546474","2020-02-16 20:19:07","2020-02-16 20:19:07","","10011_GTIT0120121212200075","小数的意义（一）","0.0","GTIT0120121212200075","10011","BJSZXX","600010001","北京数字学校/小学课堂/四年级下/数学","4","","600010001","BJOSH5","9686115818555464741581855547708","0","","","","","","","0.0","","","1","","","","968611581855546474","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200011%2FGTIT0120140623200011_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200075%26provider_id%3D10011%26ET%3D1581862747396%26TOKEN%3D3f5456584eac234773756548952dd9b7%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200075%26ET%3D1581862746711%26TOKEN%3D1c236fc4a780e3eebd062ecc273898fc","","","","","","","1740.0","0.0"
"23533515818551298921581855176115","2353351581855129892","2353351581855129892","2353351581855129892","2020-02-16 20:12:56","2020-02-16 20:13:42","","10011_GTIT0120130521200178","The mountain bike race(1)","0.0","GTIT0120130521200178","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/外语","4","","600010001","pinggu","23533515818551298921581855176115","356007","","","","","","","46.0","","","1","","","","2353351581855129892","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200418%2FGTIT0120140623200418_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130521200178%26provider_id%3D10011%26ET%3D1581862325625%26TOKEN%3D0c99ec917503427dae660e0852694ce7%3Fa%3D1%26provider_asset_id%3DGTIT0120130521200178%26ET%3D1581862330200%26TOKEN%3De6ae8479f80f175353a30c206f16dd0b","","","","","","","1680.0","0.03"
"35215315818551758321581855195022","3521531581855175832","3521531581855175832","3521531581855175832","2020-02-16 20:13:15","2020-02-16 20:14:26","","10011_GTIT0120121207200064","圆柱的认识","0.0","GTIT0120121207200064","10011","BJSZXX","600010001","北京数字学校/小学课堂/六年级下/数学","4","","600010001","BJOSH5","35215315818551758321581855195022","68480","","","","","","","71.0","","","1","","","","3521531581855175832","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200391%2FGTIT0120140623200391_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121207200064%26provider_id%3D10011%26ET%3D1581862370946%26TOKEN%3D37c90b9f40734bc9588aacfdd4f3aaab%3Fa%3D1%26provider_asset_id%3DGTIT0120121207200064%26ET%3D1581862376067%26TOKEN%3D4dbd8a2bb74e987db3bdbacce4acd07c","","","","","","","1740.0","0.04"
"74352715818551129141581855116160","7435271581855112914","7435271581855112914","7435271581855112914","2020-02-16 20:11:56","2020-02-16 20:19:06","","30000_FTIT0120200205289988","黄鹤楼（3）","0.0","FTIT0120200205289988","30000","OTHE","600010001","名师驾到/初中语文/八年级上","4","","600010001","BJOSH5","74352715818551129141581855116160","430282","","","","","","","430.0","","","1","","","","7435271581855112914","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200205%2FFMOV0120200205289988%2FFTIT0120200205289988_1200%2FFTIT0120200205289988_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120200205289988%26provider_id%3D30000%26ET%3D1581862313109%26TOKEN%3Da033777d3b1ea5b3fa02b1731fc7252c%3Fa%3D1%26provider_asset_id%3DFTIT0120200205289988%26ET%3D1581862313168%26TOKEN%3D0e1ec9c004c5fbb1e6f822617627de7e","","","","","","","420.0","1.02"
"54246715818551501561581855150954","5424671581855150156","5424671581855150156","5424671581855150156","2020-02-16 20:12:30","2020-02-16 20:13:20","","10011_GTIT0120130401200025","我的好伙伴","0.0","GTIT0120130401200025","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级下/美术","4","","600010001","BJOSH5","54246715818551501561581855150954","909789","","","","","","","50.0","","","1","","","","5424671581855150156","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20130401%2FGMOV0120130401200025%2FGTIT0120130401200025_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130401200025%26provider_id%3D10011%26ET%3D1581862348793%26TOKEN%3Dd5d0748bfe074ffbfb5e2b2a3fe4552d%3Fa%3D1%26provider_asset_id%3DGTIT0120130401200025%26ET%3D1581862350422%26TOKEN%3D47d0a55ff0da67b89b0729ae312fab1e","","","","","","","1200.0","0.04"
"38524815818551869441581855187900","3852481581855186944","3852481581855186944","3852481581855186944","2020-02-16 20:13:07","2020-02-16 20:13:15","","10011_GTIT0120130401200259","小水壶","0.0","GTIT0120130401200259","10011","BJSZXX","600010001","北京数字学校/小学课堂/二年级下/美术","4","","600010001","BJOSH5","38524815818551869441581855187900","70327","","","","","","","8.0","","","1","","","","3852481581855186944","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140806%2FGMOV0120140806200025%2FGTIT0120140806200025_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130401200259%26provider_id%3D10011%26ET%3D1581862387131%26TOKEN%3D235df4cca4a7d92344a7c1502df88e9b%3Fa%3D1%26provider_asset_id%3DGTIT0120130401200259%26ET%3D1581862387175%26TOKEN%3Db9adc95275e300711cb89168c8c44380","","","","","","","1200.0","0.01"
"63632315818551011891581855102220","6363231581855101189","6363231581855101189","6363231581855101189","2020-02-16 20:11:42","2020-02-16 20:12:05","","10011_GTIT0120120814200113","数一数","0.0","GTIT0120120814200113","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级上/数学","4","","600010001","BJOSH5","63632315818551011891581855102220","736397","","","","","","","23.0","","","1","","","","6363231581855101189","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140620%2FGMOV0120140620200155%2FGTIT0120140620200155_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120120814200113%26provider_id%3D10011%26ET%3D1581862302393%26TOKEN%3D61462bc34cc04822c8b7042f797db6b1%3Fa%3D1%26provider_asset_id%3DGTIT0120120814200113%26ET%3D1581862301417%26TOKEN%3D461bff4d2f77b266b74b3e45d1adb72a","","","","","","","1260.0","0.02"
"22370815818551155821581855121993","2237081581855115582","2237081581855115582","2237081581855115582","2020-02-16 20:12:01","2020-02-16 20:12:08","","30000_FTIT0120200207290476","社戏(1)","0.0","FTIT0120200207290476","30000","OTHE","600010001","名师驾到/初中语文/八年级下","4","","600010001","BJOSH5","22370815818551155821581855121993","0","","","","","","","7.0","","","1","","","","2237081581855115582","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290476%2FFTIT0120200207290476_1200%2FFTIT0120200207290476_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290476%26provider_id%3D30000%26ET%3D1581862315455%26TOKEN%3D8384206c3a8093a28011d404bd8e89d9%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290476%26ET%3D1581862315861%26TOKEN%3Dd650f48a28e55bcaaa366498e18d972e","","","","","","","420.0","0.02"
"6206415818553957861581855397562","620641581855395786","620641581855395786","620641581855395786","2020-02-16 20:16:37","2020-02-16 20:16:50","","10011_GTIT0120121212200135","长方体和正方体的认识","0.0","GTIT0120121212200135","10011","BJSZXX","600010001","北京数字学校/小学课堂/五年级下/数学","4","","600010001","BJOSH5","6206415818553957861581855397562","0","","","","","","","13.0","","","1","","","","620641581855395786","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20140623%2FGMOV0120140623200212%2FGTIT0120140623200212_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120121212200135%26provider_id%3D10011%26ET%3D1581862595716%26TOKEN%3Ddf1851b0d64486f03717a641de330947%3Fa%3D1%26provider_asset_id%3DGTIT0120121212200135%26ET%3D1581862596096%26TOKEN%3D307076adf4687c2bccdf4d42ff519d77","","","","","","","1800.0","0.01"
"80849415818551411331581855143200","8084941581855141133","8084941581855141133","8084941581855141133","2020-02-16 20:12:23","2020-02-16 20:13:15","","30000_FTIT0120200207290582","乡愁","0.0","FTIT0120200207290582","30000","OTHE","600010001","名师驾到/初中语文/九年级上","4","","600010001","BJOSH5","80849415818551411331581855143200","0","","","","","","","52.0","","","1","","","","8084941581855141133","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Fnewtrans2%2F20200207%2FFMOV0120200207290582%2FFTIT0120200207290582_1200%2FFTIT0120200207290582_1200.m3u8%3Fa%3D1%26assetID%3DFTIT0120200207290582%26provider_id%3D30000%26ET%3D1581862345640%26TOKEN%3D8abed0d504491b2423e0c5236da0b791%3Fa%3D1%26provider_asset_id%3DFTIT0120200207290582%26ET%3D1581862341472%26TOKEN%3D97aa84531bd4158acf0df5f6833ae891","","","","","","","420.0","0.12"
"43350715818553251211581855337228","4335071581855325121","4335071581855325121","4335071581855325121","2020-02-16 20:15:37","2020-02-16 20:16:26","","10011_GTIT0120130222200187","原地正面上手掷远","0.0","GTIT0120130222200187","10011","BJSZXX","600010001","北京数字学校/小学课堂/一年级上/体育","4","","600010001","BJOSH5","43350715818553251211581855337228","47895","","","","","","","49.0","","","1","","","","4335071581855325121","http%3A%2F%2Fbjyjy.yun.gehua.net.cn%2Fvod%2Ftrans%2F20130222%2FGMOV0120130222200187%2FGTIT0120130222200187_1200.m3u8%3Fa%3D1%26assetID%3DGIPC0120130222200187%26provider_id%3D10011%26ET%3D1581862523662%26TOKEN%3Deedc9c036c1a30fea6c6a1dbcf1e0f66%3Fa%3D1%26provider_asset_id%3DGTIT0120130222200187%26ET%3D1581862525432%26TOKEN%3D2306a5dd96fe0db69c80700e05c6ba75","","","","","","","1200.0","0.04"
